Samples,./barcode02_kr2_output,./barcode02_kr2_output,./barcode02_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode10_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode18_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode26_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode34_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode42_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode50_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode58_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode66_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode74_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode82_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./barcode90_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./shane_kraken2_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,./zymo_mockcommunity_kr2_output,SHARED_class,SHARED_class,SHARED_class,SHARED_phylum,SHARED_phylum,SHARED_phylum,SHARED_SUMMARY,SHARED_SUMMARY,SHARED_SUMMARY,Details,Details
1638,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,38.166666666666664,6,6,38.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,species,Listeria ivanovii
1639,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15816,14886,92.3107612544259,15816,14886,92.3107612544259,0,0,-inf,0,0,-inf,0,0,-inf,species,Listeria monocytogenes
393119,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,485,485,38.50103092783505,485,485,38.50103092783505,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes FSL J1-208
393126,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,17,17,39.94117647058823,17,17,39.94117647058823,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes FSL R2-561
393127,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,15,40.46666666666667,15,15,40.46666666666667,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes Finland 1998
393130,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.0,5,5,38.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes J0161
552536,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.8,5,5,38.8,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes HCC23
863767,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14,14,39.785714285714285,14,14,39.785714285714285,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes serotype 7 str. SLCC2482
879089,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,24,24,38.791666666666664,24,24,38.791666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes SLCC2540
879090,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,25,25,38.92,25,25,38.92,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes SLCC7179
882094,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.333333333333336,6,6,39.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes L312
882095,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,40.6,5,5,40.6,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes ATCC 19117
930781,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,181,181,40.52486187845304,181,181,40.52486187845304,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes J1816
932919,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,11,40.0,11,11,40.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes SLCC2755
932920,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,37.4,5,5,37.4,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes SLCC2372
1027396,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,22,22,43.90909090909091,22,22,43.90909090909091,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes str. Scott A
1126011,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,21,21,38.42857142857143,21,21,38.42857142857143,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes 07PF0776
1457188,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,27,27,40.333333333333336,27,27,40.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes WSLC1042
2065118,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,62,42,40.20967741935484,62,42,40.20967741935484,0,0,-inf,0,0,-inf,0,0,-inf,serotype,Listeria monocytogenes serotype 4b
265669,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,37.142857142857146,7,7,37.142857142857146,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes serotype 4b str. F2365
568819,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,41.0,5,5,41.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes serotype 4b str. CLIP 80459
1196161,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,8,8,41.375,8,8,41.375,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria monocytogenes serotype 4b str. 81-0861
1642,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15,8,39.93333333333333,15,8,39.93333333333333,0,0,-inf,0,0,-inf,0,0,-inf,species,Listeria innocua
272626,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,41.0,7,7,41.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Listeria innocua Clip11262
186822,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,39.5,6,0,39.5,0,0,-inf,0,0,-inf,0,0,-inf,family,Paenibacillaceae
44249,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.5,6,6,39.5,0,0,-inf,0,0,-inf,0,0,-inf,genus,Paenibacillus
186826,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,29544,77,85.51919171405362,29544,77,85.51919171405362,0,0,-inf,0,0,-inf,0,0,-inf,order,Lactobacillales
1300,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,11,1,39.18181818181818,11,1,39.18181818181818,0,0,-inf,0,0,-inf,0,0,-inf,family,Streptococcaceae
1301,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.8,5,5,38.8,0,0,-inf,0,0,-inf,0,0,-inf,genus,Streptococcus
1357,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,40.2,5,5,40.2,0,0,-inf,0,0,-inf,0,0,-inf,genus,Lactococcus
33958,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,14096,35,81.97424801362088,14096,35,81.97424801362088,0,0,-inf,0,0,-inf,0,0,-inf,family,Lactobacillaceae
1578,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,202,186,48.70792079207921,202,186,48.70792079207921,0,0,-inf,0,0,-inf,0,0,-inf,genus,Lactobacillus
33959,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,16,16,53.4375,16,16,53.4375,0,0,-inf,0,0,-inf,0,0,-inf,species,Lactobacillus johnsonii
46255,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,0,52.2,5,0,52.2,0,0,-inf,0,0,-inf,0,0,-inf,genus,Weissella
137591,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,52.2,5,5,52.2,0,0,-inf,0,0,-inf,0,0,-inf,species,Weissella cibaria
2742598,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13828,1,82.64861151287244,13828,1,82.64861151287244,0,0,-inf,0,0,-inf,0,0,-inf,genus,Limosilactobacillus
1598,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,40.333333333333336,9,9,40.333333333333336,0,0,-inf,0,0,-inf,0,0,-inf,species,Limosilactobacillus reuteri
1613,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,13818,12873,82.67933130699087,13818,12873,82.67933130699087,0,0,-inf,0,0,-inf,0,0,-inf,species,Limosilactobacillus fermentum
334390,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,114,114,39.166666666666664,114,114,39.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,strain,Lactobacillus fermentum IFO 3956
712938,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,328,328,40.05487804878049,328,328,40.05487804878049,0,0,-inf,0,0,-inf,0,0,-inf,strain,Lactobacillus fermentum CECT 5716
767453,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,249,249,39.59437751004016,249,249,39.59437751004016,0,0,-inf,0,0,-inf,0,0,-inf,strain,Lactobacillus fermentum F-6
1381124,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,254,254,41.29527559055118,254,254,41.29527559055118,0,0,-inf,0,0,-inf,0,0,-inf,strain,Lactobacillus fermentum 3872
2767842,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,0,39.166666666666664,6,0,39.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,genus,Lactiplantibacillus
1590,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,6,6,39.166666666666664,6,6,39.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,species,Lactiplantibacillus plantarum
2767886,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,20,0,42.45,20,0,42.45,0,0,-inf,0,0,-inf,0,0,-inf,genus,Levilactobacillus
1580,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,20,20,42.45,20,20,42.45,0,0,-inf,0,0,-inf,0,0,-inf,species,Levilactobacillus brevis
81852,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15360,1,89.0154296875,15360,1,89.0154296875,0,0,-inf,0,0,-inf,0,0,-inf,family,Enterococcaceae
1350,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15359,24,89.01888143759359,15359,24,89.01888143759359,0,0,-inf,0,0,-inf,0,0,-inf,genus,Enterococcus
1351,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,15282,12997,89.26233477293547,15282,12997,89.26233477293547,0,0,-inf,0,0,-inf,0,0,-inf,species,Enterococcus faecalis
226185,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,115,115,41.391304347826086,115,115,41.391304347826086,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis V583
474186,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,150,150,39.04666666666667,150,150,39.04666666666667,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis OG1RF
565651,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,208,208,42.03846153846154,208,208,42.03846153846154,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis ARO1/DG
1201292,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,223,223,44.71300448430493,223,223,44.71300448430493,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis ATCC 29212
1206105,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,1171,1171,42.139197267292914,1171,1171,42.139197267292914,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis D32
1261557,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,314,314,48.39171974522293,314,314,48.39171974522293,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis str. Symbioflor 1
1287066,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,104,104,43.35576923076923,104,104,43.35576923076923,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecalis DENG1
1352,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,53,44,40.81132075471698,53,44,40.81132075471698,0,0,-inf,0,0,-inf,0,0,-inf,species,Enterococcus faecium
333849,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,9,9,40.0,9,9,40.0,0,0,-inf,0,0,-inf,0,0,-inf,strain,Enterococcus faecium DO
186801,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,44,1,39.11363636363637,44,1,39.11363636363637,0,0,-inf,0,0,-inf,0,0,-inf,class,Clostridia
186802,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,43,8,39.093023255813954,43,8,39.093023255813954,0,0,-inf,0,0,-inf,0,0,-inf,order,Eubacteriales
31979,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,30,4,39.166666666666664,30,4,39.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,family,Clostridiaceae
1485,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,26,19,39.38461538461539,26,19,39.38461538461539,0,0,-inf,0,0,-inf,0,0,-inf,genus,Clostridium
1491,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,7,7,39.285714285714285,7,7,39.285714285714285,0,0,-inf,0,0,-inf,0,0,-inf,species,Clostridium botulinum
186804,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,5,5,38.8,5,5,38.8,0,0,-inf,0,0,-inf,0,0,-inf,family,Peptostreptococcaceae
201174,4287,0,326.89923023093064,5494,0,335.53258099745176,4360,0,311.3768348623853,4909,0,322.4114891016501,4249,0,323.3986820428336,4760,0,342.4415966386555,4233,0,328.70281124497984,4846,0,331.8974411886091,3721,0,300.7334049986563,3963,0,334.9553368660106,2900,0,336.71172413793107,4055,0,340.9489519112207,48,1,37.916666666666664,48,1,37.916666666666664,3705,0,209.5689328778185,3705,3705,209.56231470396267,3705,0,209.5689328778185,phylum,Actinobacteria
1760,4287,0,326.89923023093064,5494,0,335.53258099745176,4360,0,311.3768348623853,4909,0,322.4114891016501,4249,0,323.3986820428336,4760,0,342.4415966386555,4233,0,328.70281124497984,4846,0,331.8974411886091,3721,0,300.7334049986563,3963,0,334.9553368660106,2900,0,336.71172413793107,4055,0,340.9489519112207,47,9,37.91489361702128,47,9,37.91489361702128,3705,3705,209.5689328778185,0,0,-inf,3705,3705,209.5689328778185,class,Actinomycetia
85004,4287,0,326.89923023093064,5494,0,335.53258099745176,4360,0,311.3768348623853,4909,0,322.4114891016501,4249,0,323.3986820428336,4760,0,342.4415966386555,4233,0,328.70281124497984,4846,0,331.8974411886091,3721,0,300.7334049986563,3963,0,334.9553368660106,2900,0,336.71172413793107,4055,0,340.9489519112207,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,order,Bifidobacteriales
31953,4287,0,326.89923023093064,5494,0,335.53258099745176,4360,0,311.3768348623853,4909,0,322.4114891016501,4249,0,323.3986820428336,4760,0,342.4415966386555,4233,0,328.70281124497984,4846,0,331.8974411886091,3721,0,300.7334049986563,3963,0,334.9553368660106,2900,0,336.71172413793107,4055,0,340.9489519112207,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,family,Bifidobacteriaceae
1678,4287,0,326.89923023093064,5494,2,335.53258099745176,4360,0,311.3768348623853,4909,2,322.4114891016501,4249,1,323.3986820428336,4760,2,342.4415966386555,4233,2,328.70281124497984,4846,3,331.8974411886091,3721,3,300.7334049986563,3963,0,334.9553368660106,2900,0,336.71172413793107,4055,0,340.9489519112207,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,genus,Bifidobacterium
28025,4287,2565,326.89923023093064,5492,3206,335.61325564457394,4360,2593,311.3768348623853,4907,3039,322.5196657835745,4248,2244,323.46162900188324,4758,2582,342.55758722152166,4231,2427,328.8248640983219,4843,2899,332.0664877142267,3718,2341,300.92522861753633,3963,2493,334.9553368660106,2900,1714,336.71172413793107,4055,2378,340.9489519112207,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,species,Bifidobacterium animalis
302911,464,142,41.8125,596,187,41.880872483221474,452,137,41.508849557522126,494,164,41.374493927125506,529,153,42.34026465028355,609,179,42.01313628899836,480,152,41.493750000000006,533,162,41.9906191369606,389,117,41.56041131105398,412,143,41.55582524271845,312,95,41.37820512820513,461,107,42.286334056399134,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,subspecies,Bifidobacterium animalis subsp. lactis
442563,12,12,42.166666666666664,30,30,42.666666666666664,12,12,42.166666666666664,22,22,43.22727272727273,19,19,40.578947368421055,16,16,42.5625,17,17,42.23529411764706,24,24,41.166666666666664,17,17,41.588235294117645,10,10,41.0,12,12,43.416666666666664,16,16,40.625,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis AD011
552531,13,13,39.0,12,12,39.083333333333336,10,10,39.3,12,12,39.0,10,10,39.6,15,15,39.0,16,16,40.125,12,12,38.75,10,10,39.8,8,8,41.625,14,14,38.785714285714285,11,11,38.27272727272727,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis BB-12
555970,4,4,39.5,6,6,39.833333333333336,6,6,42.0,8,8,41.0,7,7,44.57142857142857,10,10,43.0,4,4,39.0,7,7,41.285714285714285,6,6,43.166666666666664,0,0,-inf,5,5,41.8,4,4,43.5,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis DSM 10140
573236,6,6,40.5,9,9,42.111111111111114,10,10,39.7,5,5,40.2,7,7,41.714285714285715,4,4,42.5,0,0,-inf,4,4,42.75,7,7,41.285714285714285,4,4,41.0,0,0,-inf,4,4,42.5,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis V9
1042403,0,0,-inf,0,0,-inf,4,4,40.0,4,4,39.5,6,6,38.166666666666664,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,4,4,39.0,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis CNCM I-2494
1075106,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,3,3,39.0,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis BLC1
1167629,194,194,39.97422680412371,239,239,40.52301255230125,188,188,40.5,202,202,40.08910891089109,232,232,40.19396551724138,250,250,40.644,202,202,40.0,233,233,40.51931330472103,161,161,40.01242236024845,179,179,39.67039106145251,132,132,40.24242424242424,204,204,40.23039215686274,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis ATCC 27673
1168290,9,9,39.888888888888886,11,11,39.09090909090909,8,8,40.0,8,8,40.625,11,11,40.54545454545455,21,21,40.61904761904762,15,15,40.2,8,8,39.125,8,8,40.625,4,4,40.25,5,5,39.6,10,10,41.0,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,0,0,-inf,strain,Bifidobacterium animalis subsp. lactis B420
